order_id,order_datetime,customer_id,product_id,store_id,campaign_id,sales_channel_en,sales_channel_ar,payment_method_en,payment_method_ar,quantity,unit_price_egp,discount_pct,gross_sales_egp,discount_egp,net_sales_egp,cost_egp,order_status,currency
ORD2025000000412,2025-12-14 20:33:36,C0010762,P019,S028,CMP006,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,1,99.0,0.0,99.0,0.0,99.0,52.0,Cancelled,EGP
ORD2025000000413,2025-11-29 14:21:53,C0011704,P002,S032,CMP006,Facebook,فيسبوك,Meeza,ميزة,3,189.0,0.15,567.0,85.05,481.95,315.0,Completed,EGP
ORD2025000000414,2025-02-07 15:55:07,C0000559,P004,S008,CMP003,Jumia,جوميا,Debit Card,بطاقة خصم,1,129.0,0.15,129.0,19.35,109.65,70.0,Completed,جنيه
ORD2025000000415,2025-12-01 08:29:53,C0021070,P015,S013,CMP002,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,549.0,0.0,549.0,0.0,549.0,305.0,Completed,جنيه
ORD2025000000416,2025-08-23 03:05:56,C0004462,P014,S021,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,1,229.0,0.1,229.0,22.9,206.1,125.0,Completed,EGP
ORD2025000000417,2025-12-30 13:09:59,C0008098,P014,S010,CMP005,Pharmacy,صيدلية,Meeza,ميزة,1,229.0,0.0,229.0,0.0,229.0,125.0,Completed,EGP
ORD2025000000418,2025-03-21 00:49:55,C0001897,P007,S033,CMP004,Facebook,فيسبوك,Debit Card,بطاقة خصم,3,215.0,0.2,645.0,129.0,516.0,360.0,Completed,EGP
ORD2025000000419,2025-10-12 15:37:25,C0007381,P020,S002,CMP003,Retail Store,فرع,Credit Card,بطاقة ائتمان,3,699.0,0.05,2097.0,104.85,1992.15,1185.0,Completed,EGP
ORD2025000000420,2025-05-01 18:15:01,C0012601,P011,S015,CMP005,Jumia,جوميا,Credit Card,بطاقة ائتمان,3,219.0,0.0,657.0,0.0,657.0,378.0,Completed,EGP 
ORD2025000000421,2025-03-10 06:24:51,C0013300,P012,S007,CMP005,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,239.0,0.1,239.0,23.9,215.1,138.0,Cancelled,EGP
ORD2025000000422,2025-01-28 13:46:14,C0018847,P005,S031,CMP007,Retail Store,فرع,InstaPay,إنستاباي,1,299.0,0.0,299.0,0.0,299.0,175.0,Completed,جنيه
ORD2025000000423,2025-10-18 03:44:26,C0000600,P008,S013,CMP002,Pharmacy,صيدلية,Meeza,ميزة,2,179.0,0.15,358.0,53.7,304.3,196.0,Completed,EGP
ORD2025000000424,2025-08-28 03:09:09,C0002745,P009,S003,CMP006,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,3,165.0,0.1,495.0,49.5,445.5,276.0,Completed,جنيه
ORD2025000000425,2025-02-18 06:48:08,C0020607,P011,S004,CMP006,Jumia,جوميا,InstaPay,إنستاباي,1,219.0,0.0,219.0,0.0,219.0,126.0,Completed,جنيه
ORD2025000000426,2025-10-19 18:06:00,C0000150,P004,S005,CMP001,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,129.0,0.05,258.0,12.9,245.1,140.0,Completed,EGP
ORD2025000000427,2025-09-30 11:40:15,C0004199,P020,S010,CMP005,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,699.0,0.05,699.0,34.95,664.05,395.0,Completed,EGP
ORD2025000000428,2025-11-21 18:44:21,C0013026,P009,S018,CMP006,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,2,165.0,0.15,330.0,49.5,280.5,184.0,Completed,EGP
ORD2025000000429,2025-10-02 16:26:43,C0003218,P016,S019,CMP003,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,1,479.0,0.1,479.0,47.9,431.1,265.0,Completed,جنيه
ORD2025000000430,2025-11-07 08:45:59,C0007068,P012,S020,CMP005,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,1,239.0,0.15,239.0,35.85,203.15,138.0,Completed,EGP
ORD2025000000431,2025-04-18 09:20:57,C0004840,P012,S008,CMP001,Marketplace,ماركت بليس,Meeza,ميزة,2,239.0,0.05,478.0,23.9,454.1,276.0,Completed,جنيه
ORD2025000000432,2025-06-11 14:18:27,C0024499,P014,S031,CMP001,Instagram,إنستجرام,InstaPay,إنستاباي,1,229.0,0.0,229.0,0.0,229.0,125.0,Completed,EGP
ORD2025000000433,2025-04-08 03:07:20,C0009565,P007,S013,CMP006,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,EGP
ORD2025000000434,2025-03-17 05:14:00,C0003364,P010,S016,CMP006,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,1,195.0,0.1,195.0,19.5,175.5,108.0,Completed,EGP 
ORD2025000000435,2025-02-26 02:49:34,C0004583,P002,S010,CMP004,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,189.0,0.0,378.0,0.0,378.0,210.0,Completed,EGP
ORD2025000000436,2025-02-08 13:17:08,C0001084,P005,S032,CMP001,Website,الموقع الإلكتروني,InstaPay,إنستاباي,1,299.0,0.05,299.0,14.95,284.05,175.0,Completed,EGP
ORD2025000000437,2025-01-15 07:02:50,C0001218,P010,S035,CMP004,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,3,195.0,0.05,585.0,29.25,555.75,324.0,Completed,EGP
ORD2025000000438,2025-02-19 00:34:30,C0019907,P017,S004,CMP002,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,3,159.0,0.0,477.0,0.0,477.0,264.0,Completed,جنيه
ORD2025000000439,2025-08-01 12:49:29,C0023396,P018,S013,CMP001,Retail Store,فرع,Credit Card,بطاقة ائتمان,3,149.0,0.2,447.0,89.4,357.6,240.0,Completed,EGP
ORD2025000000440,2025-10-12 20:50:27,C0000834,P013,S034,CMP005,Noon,نون,Cash on Delivery,الدفع عند الاستلام,3,199.0,0.0,597.0,0.0,597.0,336.0,Completed,جنيه
ORD2025000000441,2025-11-13 00:58:48,C0005444,P009,S029,CMP007,Website,الموقع الإلكتروني,Vodafone Cash,فودافون كاش,2,165.0,0.15,330.0,49.5,280.5,184.0,Completed,EGP
ORD2025000000442,2025-02-15 14:02:44,C0014563,P016,S026,CMP004,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,479.0,0.2,479.0,95.8,383.2,265.0,Completed,جنيه
ORD2025000000443,2025-10-28 18:43:53,C0000437,P010,S033,CMP007,Marketplace,ماركت بليس,Meeza,ميزة,2,195.0,0.0,390.0,0.0,390.0,216.0,Completed,EGP
ORD2025000000444,2025-02-02 20:28:13,C0009003,P003,S019,CMP001,Jumia,جوميا,Vodafone Cash,فودافون كاش,1,145.0,0.1,145.0,14.5,130.5,82.0,Returned,جنيه
ORD2025000000445,2025-05-06 01:26:55,C0004884,P016,S016,CMP001,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,4,479.0,0.05,1916.0,95.8,1820.2,1060.0,Completed,EGP
ORD2025000000446,2025-09-14 05:37:44,C0015085,P015,S032,CMP006,TikTok,تيك توك,Meeza,ميزة,3,549.0,0.15,1647.0,247.05,1399.95,915.0,Completed,جنيه
ORD2025000000447,2025-02-26 04:22:38,C0015438,P005,S014,CMP007,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,2,299.0,0.1,598.0,59.8,538.2,350.0,Returned,EGP
ORD2025000000448,2025-07-23 07:47:12,C0000718,P018,S019,CMP004,Jumia,جوميا,Debit Card,بطاقة خصم,3,149.0,0.2,447.0,89.4,357.6,240.0,Completed,EGP
ORD2025000000449,2025-11-16 05:55:58,C0010639,P015,S028,CMP002,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,549.0,0.0,549.0,0.0,549.0,305.0,Completed,جنيه
ORD2025000000450,2025-02-07 09:45:03,C0003537,P019,S033,CMP002,Facebook,فيسبوك,InstaPay,إنستاباي,4,99.0,0.2,396.0,79.2,316.8,208.0,Completed,EGP
ORD2025000000451,2025-05-20 04:12:24,C0019110,P005,S006,CMP002,Noon,نون,Credit Card,بطاقة ائتمان,1,299.0,0.1,299.0,29.9,269.1,175.0,Completed,EGP
ORD2025000000452,2025-05-18 16:02:27,C0019556,P012,S028,CMP005,Marketplace,ماركت بليس,InstaPay,إنستاباي,2,239.0,0.15,478.0,71.7,406.3,276.0,Completed,جنيه
ORD2025000000453,2025-05-09 20:07:36,C0002638,P015,S005,CMP005,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,3,549.0,0.0,1647.0,0.0,1647.0,915.0,Completed,EGP
ORD2025000000454,2025-12-19 03:58:32,C0005973,P008,S004,CMP007,Marketplace,ماركت بليس,Meeza,ميزة,2,179.0,0.2,358.0,71.6,286.4,196.0,Completed,EGP
ORD2025000000455,2025-02-25 16:53:43,C0019027,P011,S014,CMP007,TikTok,تيك توك,Vodafone Cash,فودافون كاش,1,219.0,0.0,219.0,0.0,219.0,126.0,Completed,EGP 
ORD2025000000456,2025-07-27 20:04:26,C0002869,P007,S019,CMP007,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,215.0,0.1,215.0,21.5,193.5,120.0,Completed,EGP
ORD2025000000457,2025-03-02 18:57:26,C0008455,P015,S026,CMP002,Facebook,فيسبوك,Debit Card,بطاقة خصم,4,549.0,0.2,2196.0,439.2,1756.8,1220.0,Completed,جنيه
ORD2025000000458,2025-08-20 14:43:58,C0024835,P004,S001,CMP005,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,129.0,0.2,129.0,25.8,103.2,70.0,Returned,جنيه
ORD2025000000459,2025-10-09 14:43:35,C0017650,P003,S028,CMP005,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,1,145.0,0.0,145.0,0.0,145.0,82.0,Completed,EGP
ORD2025000000460,2025-02-18 03:34:00,C0012367,P009,S027,CMP007,Pharmacy,صيدلية,Meeza,ميزة,1,165.0,0.1,165.0,16.5,148.5,92.0,Completed,EGP
ORD2025000000461,2025-06-03 20:48:05,C0008436,P007,S007,CMP006,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,EGP
ORD2025000000462,2025-01-06 15:14:41,C0004179,P003,S023,CMP005,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,6,145.0,0.2,870.0,174.0,696.0,492.0,Completed,EGP
ORD2025000000463,2025-03-21 06:09:25,C0008146,P014,S029,CMP004,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,229.0,0.1,458.0,45.8,412.2,250.0,Completed,EGP
ORD2025000000464,2025-09-15 03:11:24,C0003576,P012,S028,CMP003,Noon,نون,Debit Card,بطاقة خصم,1,239.0,0.05,239.0,11.95,227.05,138.0,Completed,EGP
ORD2025000000465,2025-01-12 00:24:39,C0000410,P013,S016,CMP007,Facebook,فيسبوك,Meeza,ميزة,5,199.0,0.2,995.0,199.0,796.0,560.0,Completed,EGP
ORD2025000000466,2025-10-28 06:07:06,C0017792,P017,S022,CMP005,TikTok,تيك توك,Vodafone Cash,فودافون كاش,1,159.0,0.0,159.0,0.0,159.0,88.0,Completed,جنيه
ORD2025000000467,2025-09-08 07:29:39,C0018882,P016,S009,CMP003,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,479.0,0.05,479.0,23.95,455.05,265.0,Completed,EGP 
ORD2025000000468,2025-09-01 15:16:13,C0009850,P013,S021,CMP007,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,199.0,0.0,199.0,0.0,199.0,112.0,Completed,EGP
ORD2025000000469,2025-10-19 18:17:28,C0010295,P010,S010,CMP004,Noon,نون,Credit Card,بطاقة ائتمان,2,195.0,0.15,390.0,58.5,331.5,216.0,Completed,جنيه
ORD2025000000470,2025-12-23 15:55:04,C0009630,P010,S004,CMP003,Pharmacy,صيدلية,Meeza,ميزة,2,195.0,0.15,390.0,58.5,331.5,216.0,Completed,جنيه
ORD2025000000471,2025-12-27 17:06:19,C0023748,P017,S016,CMP007,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,1,159.0,0.0,159.0,0.0,159.0,88.0,Completed,EGP
ORD2025000000472,2025-03-04 02:24:36,C0011955,P014,S030,CMP002,Retail Store,فرع,Meeza,ميزة,2,229.0,0.0,458.0,0.0,458.0,250.0,Completed,EGP 
ORD2025000000473,2025-03-17 09:28:19,C0016648,P012,S003,CMP003,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,2,239.0,0.15,478.0,71.7,406.3,276.0,Completed,جنيه مصري
ORD2025000000474,2025-08-10 00:53:49,C0004139,P016,S003,CMP001,Instagram,إنستجرام,Vodafone Cash,فودافون كاش,1,479.0,0.0,479.0,0.0,479.0,265.0,Completed,EGP
ORD2025000000475,2025-01-01 11:59:02,C0000272,P005,S025,CMP004,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,1,299.0,0.2,299.0,59.8,239.2,175.0,Completed,EGP
ORD2025000000476,2025-09-13 13:04:02,C0021107,P003,S004,CMP003,Jumia,جوميا,Vodafone Cash,فودافون كاش,3,145.0,0.0,435.0,0.0,435.0,246.0,Completed,EGP
ORD2025000000477,2025-08-24 06:26:36,C0021470,P007,S035,CMP004,Retail Store,فرع,InstaPay,إنستاباي,2,215.0,0.0,430.0,0.0,430.0,240.0,Completed,EGP
ORD2025000000478,2025-10-23 04:39:08,C0005890,P011,S035,CMP003,Website,الموقع الإلكتروني,Meeza,ميزة,5,219.0,0.0,1095.0,0.0,1095.0,630.0,Cancelled,EGP
ORD2025000000479,2025-11-13 20:25:22,C0013705,P007,S001,CMP004,Instagram,إنستجرام,Debit Card,بطاقة خصم,1,215.0,0.05,215.0,10.75,204.25,120.0,Completed,جنيه
ORD2025000000480,2025-06-16 16:51:55,C0003532,P020,S026,CMP004,Website,الموقع الإلكتروني,InstaPay,إنستاباي,3,699.0,0.0,2097.0,0.0,2097.0,1185.0,Completed,EGP
ORD2025000000481,2025-01-24 08:33:06,C0016193,P004,S013,CMP002,Retail Store,فرع,Debit Card,بطاقة خصم,5,129.0,0.05,645.0,32.25,612.75,350.0,Completed,EGP
ORD2025000000482,2025-11-20 08:47:20,C0004186,P008,S015,CMP006,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,3,179.0,0.1,537.0,53.7,483.3,294.0,Completed,جنيه
ORD2025000000483,2025-03-13 17:35:33,C0024947,P017,S022,CMP007,Marketplace,ماركت بليس,InstaPay,إنستاباي,6,159.0,0.15,954.0,143.1,810.9,528.0,Completed,EGP
ORD2025000000484,2025-02-20 18:58:04,C0024325,P016,S010,CMP003,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,2,479.0,0.15,958.0,143.7,814.3,530.0,Completed,EGP
ORD2025000000485,2025-03-03 05:20:00,C0003680,P001,S024,CMP003,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,4,249.0,0.1,996.0,99.6,896.4,600.0,Completed,جنيه
ORD2025000000486,2025-08-27 23:15:27,C0012619,P009,S030,CMP005,Jumia,جوميا,Vodafone Cash,فودافون كاش,1,165.0,0.1,165.0,16.5,148.5,92.0,Completed,EGP
ORD2025000000487,2025-08-03 22:40:01,C0021563,P013,S001,CMP005,Noon,نون,Debit Card,بطاقة خصم,1,199.0,0.2,199.0,39.8,159.2,112.0,Completed,EGP
ORD2025000000488,2025-09-23 15:28:02,C0000818,P009,S029,CMP002,Amazon Egypt,أمازون مصر,Meeza,ميزة,1,165.0,0.05,165.0,8.25,156.75,92.0,Completed,EGP
ORD2025000000489,2025-04-22 08:13:20,C0018006,P015,S030,CMP006,Pharmacy,صيدلية,InstaPay,إنستاباي,1,549.0,0.0,549.0,0.0,549.0,305.0,Cancelled,EGP
ORD2025000000490,2025-09-07 08:43:14,C0004540,P014,S007,CMP007,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,2,229.0,0.2,458.0,91.6,366.4,250.0,Completed,EGP
ORD2025000000491,2025-12-07 22:56:30,C0005227,P014,S014,CMP004,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,4,229.0,0.2,916.0,183.2,732.8,500.0,Returned,جنيه
ORD2025000000492,2025-05-13 05:12:57,C0021586,P018,S031,CMP002,Pharmacy,صيدلية,InstaPay,إنستاباي,2,149.0,0.0,298.0,0.0,298.0,160.0,Completed,EGP
ORD2025000000493,2025-04-21 13:27:12,C0013769,P010,S028,CMP004,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,1,195.0,0.2,195.0,39.0,156.0,108.0,Completed,EGP
ORD2025000000494,2025-06-16 19:17:39,C0006106,P010,S001,CMP002,Marketplace,ماركت بليس,InstaPay,إنستاباي,1,195.0,0.2,195.0,39.0,156.0,108.0,Completed,EGP
ORD2025000000495,2025-07-28 17:15:50,C0007961,P003,S011,CMP002,Jumia,جوميا,Meeza,ميزة,2,145.0,0.0,290.0,0.0,290.0,164.0,Completed,جنيه
ORD2025000000496,2025-08-25 18:54:37,C0001816,P003,S003,CMP001,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,3,145.0,0.1,435.0,43.5,391.5,246.0,Completed,EGP
ORD2025000000497,2025-01-20 05:12:34,C0008949,P010,S017,CMP001,TikTok,تيك توك,Vodafone Cash,فودافون كاش,2,195.0,0.05,390.0,19.5,370.5,216.0,Completed,EGP
ORD2025000000498,2025-10-13 10:46:45,C0012493,P018,S002,CMP001,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,1,149.0,0.0,149.0,0.0,149.0,80.0,Completed,جنيه
ORD2025000000499,2025-05-10 19:01:00,C0021215,P004,S002,CMP001,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,3,129.0,0.2,387.0,77.4,309.6,210.0,Completed,EGP
ORD2025000000500,2025-03-13 21:37:23,C0017773,P016,S027,CMP003,Pharmacy,صيدلية,Debit Card,بطاقة خصم,4,479.0,0.05,1916.0,95.8,1820.2,1060.0,Cancelled,جنيه
ORD2025000000501,2025-07-19 01:23:35,C0015771,P019,S020,CMP007,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,3,99.0,0.05,297.0,14.85,282.15,156.0,Completed,EGP
ORD2025000000502,2025-08-08 01:40:13,C0020661,P018,S020,CMP005,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,149.0,0.0,149.0,0.0,149.0,80.0,Completed,EGP
ORD2025000000503,2025-02-23 18:22:41,C0004020,P017,S029,CMP002,Retail Store,فرع,Debit Card,بطاقة خصم,4,159.0,0.05,636.0,31.8,604.2,352.0,Completed,EGP
ORD2025000000504,2025-12-08 12:30:04,C0006585,P015,S029,CMP006,Amazon Egypt,أمازون مصر,Meeza,ميزة,5,549.0,0.1,2745.0,274.5,2470.5,1525.0,Completed,جنيه
ORD2025000000505,2025-03-15 20:37:26,C0024398,P012,S018,CMP006,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,239.0,0.0,239.0,0.0,239.0,138.0,Completed,جنيه
ORD2025000000506,2025-06-05 05:14:15,C0020965,P016,S011,CMP002,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,479.0,0.1,479.0,47.9,431.1,265.0,Completed,جنيه
ORD2025000000507,2025-04-27 07:42:07,C0015254,P013,S021,CMP002,Noon,نون,Credit Card,بطاقة ائتمان,2,199.0,0.2,398.0,79.6,318.4,224.0,Completed,EGP
ORD2025000000508,2025-11-26 02:32:09,C0002694,P006,S017,CMP004,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,3,325.0,0.2,975.0,195.0,780.0,570.0,Completed,EGP
ORD2025000000509,2025-04-18 06:14:21,C0015967,P011,S016,CMP001,Retail Store,فرع,Meeza,ميزة,4,219.0,0.15,876.0,131.4,744.6,504.0,Completed,EGP
ORD2025000000510,2025-05-20 00:01:10,C0012916,P006,S006,CMP007,Facebook,فيسبوك,Meeza,ميزة,1,325.0,0.2,325.0,65.0,260.0,190.0,Pending,EGP 
ORD2025000000511,2025-02-01 14:00:57,C0024221,P004,S025,CMP006,Pharmacy,صيدلية,Debit Card,بطاقة خصم,1,129.0,0.1,129.0,12.9,116.1,70.0,Completed,EGP
ORD2025000000512,2025-03-12 17:34:13,C0002999,P001,S029,CMP002,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,1,249.0,0.0,249.0,0.0,249.0,150.0,Completed,EGP
ORD2025000000513,2025-03-07 18:52:47,C0001357,P018,S016,CMP005,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,2,149.0,0.15,298.0,44.7,253.3,160.0,Completed,جنيه
ORD2025000000514,2025-09-23 02:22:28,C0015087,P013,S024,CMP006,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,4,199.0,0.15,796.0,119.4,676.6,448.0,Completed,جنيه مصري
ORD2025000000515,2025-06-19 15:10:51,C0007823,P011,S010,CMP003,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,1,219.0,0.0,219.0,0.0,219.0,126.0,Cancelled,جنيه
ORD2025000000516,2025-10-20 15:52:52,C0000624,P017,S009,CMP005,Jumia,جوميا,Debit Card,بطاقة خصم,2,159.0,0.0,318.0,0.0,318.0,176.0,Completed,EGP
ORD2025000000517,2025-12-05 12:27:15,C0004926,P013,S025,CMP007,Pharmacy,صيدلية,InstaPay,إنستاباي,2,199.0,0.0,398.0,0.0,398.0,224.0,Completed,جنيه
ORD2025000000518,2025-05-21 00:13:42,C0015987,P004,S031,CMP003,TikTok,تيك توك,Credit Card,بطاقة ائتمان,2,129.0,0.05,258.0,12.9,245.1,140.0,Completed,جنيه
ORD2025000000519,2025-01-17 12:29:59,C0007858,P008,S028,CMP007,Facebook,فيسبوك,Debit Card,بطاقة خصم,1,179.0,0.1,179.0,17.9,161.1,98.0,Completed,جنيه
ORD2025000000520,2025-02-06 17:04:46,C0008123,P015,S007,CMP007,Noon,نون,InstaPay,إنستاباي,4,549.0,0.2,2196.0,439.2,1756.8,1220.0,Completed,EGP
ORD2025000000521,2025-05-16 10:26:11,C0019189,P007,S002,CMP004,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,1,215.0,0.1,215.0,21.5,193.5,120.0,Completed,EGP
ORD2025000000522,2025-02-01 08:19:32,C0021841,P014,S024,CMP005,Retail Store,فرع,Debit Card,بطاقة خصم,3,229.0,0.0,687.0,0.0,687.0,375.0,Completed,EGP
ORD2025000000523,2025-12-23 17:26:34,C0015391,P018,S028,CMP002,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,149.0,0.2,298.0,59.6,238.4,160.0,Completed,EGP
ORD2025000000524,2025-06-19 21:25:30,C0008245,P007,S021,CMP007,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,1,215.0,0.2,215.0,43.0,172.0,120.0,Completed,EGP
ORD2025000000525,2025-11-09 02:08:55,C0002739,P011,S004,CMP003,Retail Store,فرع,Credit Card,بطاقة ائتمان,4,219.0,0.1,876.0,87.6,788.4,504.0,Completed,جنيه
ORD2025000000526,2025-09-21 15:50:36,C0001502,P001,S031,CMP006,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,249.0,0.0,249.0,0.0,249.0,150.0,Pending,جنيه
ORD2025000000527,2025-06-25 14:55:54,C0010371,P010,S004,CMP001,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,جنيه
ORD2025000000528,2025-05-23 04:46:57,C0002705,P011,S007,CMP003,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,1,219.0,0.2,219.0,43.8,175.2,126.0,Completed,جنيه
ORD2025000000529,2025-08-07 15:50:31,C0000613,P016,S018,CMP001,Pharmacy,صيدلية,Meeza,ميزة,4,479.0,0.1,1916.0,191.6,1724.4,1060.0,Completed,EGP
ORD2025000000530,2025-12-13 19:03:40,C0001568,P006,S035,CMP007,Retail Store,فرع,Debit Card,بطاقة خصم,1,325.0,0.15,325.0,48.75,276.25,190.0,Completed,EGP
ORD2025000000531,2025-03-24 02:32:07,C0021621,P005,S024,CMP004,Jumia,جوميا,Debit Card,بطاقة خصم,5,299.0,0.15,1495.0,224.25,1270.75,875.0,Completed,EGP
ORD2025000000532,2025-12-09 05:23:52,C0013461,P005,S016,CMP004,Pharmacy,صيدلية,Debit Card,بطاقة خصم,1,299.0,0.2,299.0,59.8,239.2,175.0,Completed,جنيه
ORD2025000000533,2025-08-19 16:54:55,C0003480,P018,S017,CMP002,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,1,149.0,0.1,149.0,14.9,134.1,80.0,Completed,جنيه
ORD2025000000534,2025-03-11 21:46:51,C0017991,P019,S032,CMP001,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,99.0,0.2,99.0,19.8,79.2,52.0,Completed,جنيه
ORD2025000000535,2025-03-08 11:16:22,C0017040,P005,S027,CMP003,Instagram,إنستجرام,Debit Card,بطاقة خصم,1,299.0,0.0,299.0,0.0,299.0,175.0,Completed,EGP
ORD2025000000536,2025-10-19 21:34:14,C0004901,P008,S004,CMP006,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,3,179.0,0.1,537.0,53.7,483.3,294.0,Completed,EGP
ORD2025000000537,2025-02-17 23:02:08,C0012078,P014,S013,CMP001,TikTok,تيك توك,InstaPay,إنستاباي,1,229.0,0.0,229.0,0.0,229.0,125.0,Completed,EGP
ORD2025000000538,2025-06-24 15:53:26,C0004282,P011,S008,CMP001,Instagram,إنستجرام,Debit Card,بطاقة خصم,2,219.0,0.05,438.0,21.9,416.1,252.0,Completed,جنيه
ORD2025000000539,2025-06-20 10:48:02,C0005027,P018,S023,CMP002,Jumia,جوميا,Meeza,ميزة,2,149.0,0.05,298.0,14.9,283.1,160.0,Completed,EGP
ORD2025000000540,2025-12-03 10:20:33,C0003943,P012,S016,CMP006,Instagram,إنستجرام,Debit Card,بطاقة خصم,1,239.0,0.0,239.0,0.0,239.0,138.0,Completed,EGP
ORD2025000000541,2025-02-11 23:42:12,C0020273,P006,S015,CMP004,Jumia,جوميا,Vodafone Cash,فودافون كاش,5,325.0,0.0,1625.0,0.0,1625.0,950.0,Completed,EGP
ORD2025000000542,2025-07-26 00:30:55,C0006799,P018,S014,CMP007,Amazon Egypt,أمازون مصر,Meeza,ميزة,1,149.0,0.0,149.0,0.0,149.0,80.0,Completed,EGP
ORD2025000000543,2025-06-10 19:23:20,C0001261,P020,S027,CMP006,Noon,نون,Credit Card,بطاقة ائتمان,2,699.0,0.05,1398.0,69.9,1328.1,790.0,Completed,EGP
ORD2025000000544,2025-05-21 16:16:22,C0007259,P006,S005,CMP005,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,1,325.0,0.15,325.0,48.75,276.25,190.0,Completed,EGP
ORD2025000000545,2025-06-08 11:51:55,C0012586,P018,S010,CMP007,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,1,149.0,0.0,149.0,0.0,149.0,80.0,Completed,EGP 
ORD2025000000546,2025-10-20 01:42:29,C0007242,P020,S027,CMP003,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,3,699.0,0.05,2097.0,104.85,1992.15,1185.0,Completed,EGP
ORD2025000000547,2025-04-01 04:09:11,C0023103,P017,S010,CMP002,Marketplace,ماركت بليس,InstaPay,إنستاباي,1,159.0,0.15,159.0,23.85,135.15,88.0,Completed,EGP
ORD2025000000548,2025-11-07 15:07:09,C0011007,P012,S034,CMP003,Jumia,جوميا,Debit Card,بطاقة خصم,1,239.0,0.05,239.0,11.95,227.05,138.0,Cancelled,جنيه
