month,store_id,product_id,opening_stock,received_qty,sold_qty,damaged_qty,closing_stock
2025-09-01,S024,P014,232,151,142,0,241
2025-09-01,S024,P015,50,12,16,0,46
2025-09-01,S024,P016,55,131,116,0,70
2025-09-01,S024,P017,117,16,49,3,81
2025-09-01,S024,P018,134,79,59,1,153
2025-09-01,S024,P019,243,151,350,0,44
2025-09-01,S024,P020,135,25,154,0,6
2025-09-01,S025,P001,81,167,210,2,36
2025-09-01,S025,P002,110,85,42,3,150
2025-09-01,S025,P003,151,86,216,1,20
2025-09-01,S025,P004,62,58,30,0,90
2025-09-01,S025,P005,171,111,43,0,239
2025-09-01,S025,P006,154,130,184,1,99
2025-09-01,S025,P007,160,161,196,3,122
2025-09-01,S025,P008,211,127,32,0,306
2025-09-01,S025,P009,189,52,64,1,176
2025-09-01,S025,P010,221,84,58,2,245
2025-09-01,S025,P011,189,94,135,0,148
2025-09-01,S025,P012,129,120,174,0,75
2025-09-01,S025,P013,47,123,93,1,76
2025-09-01,S025,P014,116,116,22,0,210
2025-09-01,S025,P015,218,172,76,1,313
2025-09-01,S025,P016,154,143,266,0,31
2025-09-01,S025,P017,159,146,107,0,198
2025-09-01,S025,P018,108,121,133,3,93
2025-09-01,S025,P019,60,102,35,0,127
2025-09-01,S025,P020,125,130,63,3,189
2025-09-01,S026,P001,26,108,103,0,31
2025-09-01,S026,P002,80,94,25,0,149
2025-09-01,S026,P003,30,179,22,0,187
2025-09-01,S026,P004,26,90,77,0,39
2025-09-01,S026,P005,65,116,15,2,164
2025-09-01,S026,P006,64,47,35,0,76
2025-09-01,S026,P007,106,34,125,0,15
2025-09-01,S026,P008,163,165,92,1,235
2025-09-01,S026,P009,214,121,109,2,224
2025-09-01,S026,P010,208,85,144,0,149
2025-09-01,S026,P011,176,15,10,2,179
2025-09-01,S026,P012,44,120,64,3,97
2025-09-01,S026,P013,170,50,23,2,195
2025-09-01,S026,P014,180,61,233,1,7
2025-09-01,S026,P015,235,58,168,0,125
2025-09-01,S026,P016,57,153,51,0,159
2025-09-01,S026,P017,22,146,103,1,64
2025-09-01,S026,P018,125,20,61,1,83
2025-09-01,S026,P019,247,148,276,3,116
2025-09-01,S026,P020,86,149,72,0,163
2025-09-01,S027,P001,244,21,46,0,219
2025-09-01,S027,P002,144,128,237,0,35
2025-09-01,S027,P003,78,87,87,0,78
2025-09-01,S027,P004,183,107,158,0,132
2025-09-01,S027,P005,213,94,197,0,110
2025-09-01,S027,P006,245,54,159,2,138
2025-09-01,S027,P007,111,102,153,1,59
2025-09-01,S027,P008,88,91,98,1,80
2025-09-01,S027,P009,111,152,180,2,81
2025-09-01,S027,P010,248,10,39,2,217
2025-09-01,S027,P011,48,11,15,0,44
2025-09-01,S027,P012,168,71,174,1,64
2025-09-01,S027,P013,61,140,93,2,106
2025-09-01,S027,P014,177,137,127,3,184
2025-09-01,S027,P015,106,153,235,0,24
2025-09-01,S027,P016,232,115,202,0,145
2025-09-01,S027,P017,213,134,98,0,249
2025-09-01,S027,P018,60,143,77,0,126
2025-09-01,S027,P019,121,163,227,2,55
2025-09-01,S027,P020,245,165,141,0,269
2025-09-01,S028,P001,34,152,3,2,181
2025-09-01,S028,P002,129,115,43,0,201
2025-09-01,S028,P003,75,105,44,2,134
2025-09-01,S028,P004,200,137,95,0,242
2025-09-01,S028,P005,31,124,83,0,72
2025-09-01,S028,P006,81,174,226,3,26
2025-09-01,S028,P007,206,56,203,1,58
2025-09-01,S028,P008,133,170,57,3,243
2025-09-01,S028,P009,183,1,129,2,53
2025-09-01,S028,P010,247,15,236,0,26
2025-09-01,S028,P011,92,129,1,0,220
2025-09-01,S028,P012,199,49,30,3,215
2025-09-01,S028,P013,225,154,212,2,165
2025-09-01,S028,P014,68,173,59,0,182
2025-09-01,S028,P015,99,124,150,0,73
2025-09-01,S028,P016,83,91,4,0,170
2025-09-01,S028,P017,100,172,109,1,162
2025-09-01,S028,P018,244,34,36,0,242
2025-09-01,S028,P019,149,68,167,0,50
2025-09-01,S028,P020,32,44,56,0,20
2025-09-01,S029,P001,74,117,181,0,10
2025-09-01,S029,P002,239,150,81,0,308
2025-09-01,S029,P003,149,132,95,1,185
2025-09-01,S029,P004,65,118,4,3,176
2025-09-01,S029,P005,226,84,0,3,307
2025-09-01,S029,P006,73,139,29,1,182
2025-09-01,S029,P007,180,94,78,1,195
2025-09-01,S029,P008,55,70,8,0,117
2025-09-01,S029,P009,210,164,349,2,23
2025-09-01,S029,P010,153,64,161,0,56
2025-09-01,S029,P011,70,31,11,0,90
2025-09-01,S029,P012,180,21,121,0,80
2025-09-01,S029,P013,111,131,218,3,21
2025-09-01,S029,P014,173,109,185,0,97
2025-09-01,S029,P015,92,126,9,3,206
2025-09-01,S029,P016,179,7,35,0,151
2025-09-01,S029,P017,236,18,43,0,211
2025-09-01,S029,P018,217,87,294,3,7
2025-09-01,S029,P019,181,59,75,0,165
2025-09-01,S029,P020,96,7,2,3,98
2025-09-01,S030,P001,24,98,93,1,28
2025-09-01,S030,P002,134,124,134,0,124
2025-09-01,S030,P003,131,61,75,0,117
2025-09-01,S030,P004,120,122,120,0,122
2025-09-01,S030,P005,228,160,26,1,361
2025-09-01,S030,P006,162,165,11,1,315
2025-09-01,S030,P007,138,148,150,2,134
2025-09-01,S030,P008,228,19,113,0,134
2025-09-01,S030,P009,141,152,108,0,185
2025-09-01,S030,P010,62,88,37,3,110
2025-09-01,S030,P011,168,16,173,0,11
2025-09-01,S030,P012,148,43,130,0,61
2025-09-01,S030,P013,110,144,21,0,233
2025-09-01,S030,P014,40,70,14,2,94
2025-09-01,S030,P015,218,52,89,1,180
2025-09-01,S030,P016,144,88,35,0,197
2025-09-01,S030,P017,76,179,88,0,167
2025-09-01,S030,P018,174,52,16,1,209
2025-09-01,S030,P019,87,50,19,2,116
2025-09-01,S030,P020,241,156,222,0,175
2025-09-01,S031,P001,89,12,44,0,57
2025-09-01,S031,P002,171,61,183,0,49
2025-09-01,S031,P003,207,59,112,0,238
2025-09-01,S031,P004,80,129,161,0,48
2025-09-01,S031,P005,94,104,194,0,4
2025-09-01,S031,P006,89,122,123,1,87
2025-09-01,S031,P007,187,146,138,0,195
2025-09-01,S031,P008,33,41,64,3,7
2025-09-01,S031,P009,245,12,112,0,145
2025-09-01,S031,P010,102,121,384,1,126
2025-09-01,S031,P011,28,151,43,0,136
2025-09-01,S031,P012,122,13,42,2,91
2025-09-01,S031,P013,178,165,214,3,126
2025-09-01,S031,P014,128,171,170,3,126
2025-09-01,S031,P015,42,47,39,3,47
2025-09-01,S031,P016,242,171,182,0,231
2025-09-01,S031,P017,133,118,147,3,101
2025-09-01,S031,P018,152,65,151,2,64
2025-09-01,S031,P019,39,56,12,2,81
2025-09-01,S031,P020,117,91,32,1,175
2025-09-01,S032,P001,207,111,73,0,245
2025-09-01,S032,P002,103,172,224,3,48
2025-09-01,S032,P003,210,153,89,0,274
2025-09-01,S032,P004,28,62,18,2,70
2025-09-01,S032,P005,139,142,202,0,79
2025-09-01,S032,P006,153,142,209,3,83
2025-09-01,S032,P007,141,103,14,2,228
2025-09-01,S032,P008,187,140,281,2,44
2025-09-01,S032,P009,74,70,48,2,94
2025-09-01,S032,P010,122,1,27,3,93
2025-09-01,S032,P011,94,50,113,1,30
2025-09-01,S032,P012,216,166,254,3,125
2025-09-01,S032,P013,146,112,137,0,121
2025-09-01,S032,P014,224,3,68,0,159
2025-09-01,S032,P015,242,28,113,1,156
2025-09-01,S032,P016,241,68,134,0,175
2025-09-01,S032,P017,176,23,159,0,40
2025-09-01,S032,P018,61,153,187,0,27
2025-09-01,S032,P019,243,19,0,2,260
2025-09-01,S032,P020,149,120,194,1,74
2025-09-01,S033,P001,22,10,30,0,2
2025-09-01,S033,P002,113,99,83,3,126
2025-09-01,S033,P003,182,82,152,0,112
2025-09-01,S033,P004,76,37,67,3,43
2025-09-01,S033,P005,144,123,72,0,195
2025-09-01,S033,P006,219,109,58,0,270
2025-09-01,S033,P007,109,53,29,3,130
2025-09-01,S033,P008,68,75,47,3,93
2025-09-01,S033,P009,220,25,179,2,64
2025-09-01,S033,P010,73,176,181,2,66
2025-09-01,S033,P011,125,128,111,2,140
2025-09-01,S033,P012,249,57,38,2,266
2025-09-01,S033,P013,25,56,49,1,31
2025-09-01,S033,P014,114,179,270,0,23
2025-09-01,S033,P015,210,14,54,2,168
2025-09-01,S033,P016,194,126,52,0,268
2025-09-01,S033,P017,213,5,102,0,116
2025-09-01,S033,P018,181,116,149,3,145
2025-09-01,S033,P019,52,87,137,0,2
2025-09-01,S033,P020,178,78,191,3,62
2025-09-01,S034,P001,174,19,17,3,173
2025-09-01,S034,P002,217,26,58,2,183
2025-09-01,S034,P003,33,145,46,3,129
2025-09-01,S034,P004,49,74,26,2,95
2025-09-01,S034,P005,53,37,86,0,4
2025-09-01,S034,P006,171,130,262,2,37
2025-09-01,S034,P007,27,148,155,0,20
2025-09-01,S034,P008,81,12,57,1,35
2025-09-01,S034,P009,92,164,137,1,118
2025-09-01,S034,P010,218,0,60,0,158
2025-09-01,S034,P011,48,104,51,0,101
2025-09-01,S034,P012,38,117,19,1,135
2025-09-01,S034,P013,239,39,226,1,51
2025-09-01,S034,P014,206,41,127,3,117
2025-09-01,S034,P015,72,106,45,0,133
2025-09-01,S034,P016,41,111,150,0,2
2025-09-01,S034,P017,120,154,57,0,217
2025-09-01,S034,P018,157,7,68,0,96
2025-09-01,S034,P019,240,160,324,0,76
2025-09-01,S034,P020,230,51,168,2,111
2025-09-01,S035,P001,40,165,162,0,43
2025-09-01,S035,P002,138,32,93,0,77
2025-09-01,S035,P003,138,141,231,0,48
2025-09-01,S035,P004,216,106,164,3,155
2025-09-01,S035,P005,202,60,253,0,9
2025-09-01,S035,P006,73,120,127,0,66
2025-09-01,S035,P007,189,133,245,3,74
2025-09-01,S035,P008,80,52,96,1,35
2025-09-01,S035,P009,151,137,47,0,241
2025-09-01,S035,P010,75,89,30,2,132
2025-09-01,S035,P011,31,59,76,1,13
2025-09-01,S035,P012,138,48,3,0,183
2025-09-01,S035,P013,246,15,63,0,198
2025-09-01,S035,P014,98,32,21,0,109
2025-09-01,S035,P015,69,92,104,0,57
2025-09-01,S035,P016,107,57,460,1,48
2025-09-01,S035,P017,175,173,69,3,276
2025-09-01,S035,P018,230,149,290,3,86
2025-09-01,S035,P019,122,99,46,2,173
2025-09-01,S035,P020,70,38,72,3,33
2025-10-01,S001,P001,56,88,35,0,109
2025-10-01,S001,P002,151,107,231,2,25
2025-10-01,S001,P003,65,31,39,3,54
2025-10-01,S001,P004,101,12,58,3,52
2025-10-01,S001,P005,70,92,76,0,86
2025-10-01,S001,P006,169,30,112,3,84
2025-10-01,S001,P007,130,100,21,3,206
2025-10-01,S001,P008,104,20,83,0,41
2025-10-01,S001,P009,178,148,118,0,208
2025-10-01,S001,P010,38,19,23,0,34
2025-10-01,S001,P011,175,166,333,2,6
2025-10-01,S001,P012,157,30,139,0,48
2025-10-01,S001,P013,188,112,1,1,298
2025-10-01,S001,P014,205,26,92,0,139
2025-10-01,S001,P015,72,114,119,0,67
2025-10-01,S001,P016,61,63,69,1,54
2025-10-01,S001,P017,162,22,103,3,78
2025-10-01,S001,P018,25,35,41,2,17
2025-10-01,S001,P019,51,139,128,0,62
2025-10-01,S001,P020,24,148,47,3,122
2025-10-01,S002,P001,89,125,193,2,19
2025-10-01,S002,P002,129,104,58,0,175
2025-10-01,S002,P003,108,169,143,0,134
2025-10-01,S002,P004,198,3,113,0,88
2025-10-01,S002,P005,61,71,67,1,64
2025-10-01,S002,P006,231,75,211,1,94
2025-10-01,S002,P007,147,134,23,1,257
2025-10-01,S002,P008,230,140,273,3,94
2025-10-01,S002,P009,98,148,183,3,60
2025-10-01,S002,P010,56,15,65,0,6
2025-10-01,S002,P011,101,157,51,1,206
2025-10-01,S002,P012,187,178,40,0,325
2025-10-01,S002,P013,193,176,173,1,195
2025-10-01,S002,P014,204,101,226,2,77
2025-10-01,S002,P015,237,142,334,0,45
2025-10-01,S002,P016,201,31,128,2,102
2025-10-01,S002,P017,76,17,64,1,28
2025-10-01,S002,P018,135,177,135,3,174
2025-10-01,S002,P019,104,23,124,0,3
2025-10-01,S002,P020,54,89,105,0,38
2025-10-01,S003,P001,140,142,168,1,113
2025-10-01,S003,P002,113,6,80,3,36
2025-10-01,S003,P003,92,168,235,2,23
2025-10-01,S003,P004,179,163,297,0,45
2025-10-01,S003,P005,143,69,122,0,90
2025-10-01,S003,P006,97,19,62,3,51
2025-10-01,S003,P007,60,105,143,2,20
2025-10-01,S003,P008,210,143,174,1,178
2025-10-01,S003,P009,206,67,55,0,218
2025-10-01,S003,P010,189,147,191,0,145
2025-10-01,S003,P011,90,63,84,2,67
2025-10-01,S003,P012,121,150,199,0,72
2025-10-01,S003,P013,115,90,172,0,33
2025-10-01,S003,P014,170,67,170,0,67
2025-10-01,S003,P015,242,139,1,0,380
2025-10-01,S003,P016,229,105,157,2,175
2025-10-01,S003,P017,149,61,161,3,46
2025-10-01,S003,P018,108,16,480,3,1
2025-10-01,S003,P019,54,171,53,0,172
2025-10-01,S003,P020,127,144,174,1,96
2025-10-01,S004,P001,35,0,7,2,26
2025-10-01,S004,P002,218,160,370,2,6
2025-10-01,S004,P003,210,174,355,2,27
2025-10-01,S004,P004,90,85,28,1,146
2025-10-01,S004,P005,26,22,45,0,3
2025-10-01,S004,P006,174,24,15,2,181
2025-10-01,S004,P007,32,115,140,-1,5
2025-10-01,S004,P008,30,12,34,1,7
2025-10-01,S004,P009,228,78,235,1,70
2025-10-01,S004,P010,59,149,208,1,0
2025-10-01,S004,P011,68,94,142,0,-10
2025-10-01,S004,P012,194,3,181,0,16
2025-10-01,S004,P013,145,84,99,0,130
2025-10-01,S004,P014,34,116,70,0,80
2025-10-01,S004,P015,125,69,176,0,18
2025-10-01,S004,P016,112,58,40,0,130
2025-10-01,S004,P017,117,76,652,0,30
2025-10-01,S004,P018,110,91,76,0,125
2025-10-01,S004,P019,50,66,84,3,29
2025-10-01,S004,P020,147,178,200,0,125
2025-10-01,S005,P001,223,150,122,0,251
2025-10-01,S005,P002,210,82,266,2,24
2025-10-01,S005,P003,201,48,96,0,153
2025-10-01,S005,P004,121,27,8,3,137
2025-10-01,S005,P005,20,159,2,0,177
2025-10-01,S005,P006,216,63,50,3,226
2025-10-01,S005,P007,239,51,52,2,236
2025-10-01,S005,P008,241,179,32,0,388
2025-10-01,S005,P009,225,115,77,0,263
2025-10-01,S005,P010,144,112,162,1,93
2025-10-01,S005,P011,157,43,158,2,40
2025-10-01,S005,P012,23,80,26,2,75
2025-10-01,S005,P013,119,149,142,0,126
2025-10-01,S005,P014,69,155,5,2,217
2025-10-01,S005,P015,159,150,221,0,88
2025-10-01,S005,P016,120,11,109,0,22
2025-10-01,S005,P017,193,141,109,0,225
2025-10-01,S005,P018,222,57,61,0,218
2025-10-01,S005,P019,95,141,69,2,165
2025-10-01,S005,P020,202,117,108,0,211
2025-10-01,S006,P001,82,84,7,3,156
2025-10-01,S006,P002,54,32,50,3,33
2025-10-01,S006,P003,202,5,46,0,161
2025-10-01,S006,P004,89,147,214,0,22
2025-10-01,S006,P005,129,86,60,0,155
2025-10-01,S006,P006,125,138,7,0,256
2025-10-01,S006,P007,98,11,8,3,98
2025-10-01,S006,P008,197,141,253,1,84
2025-10-01,S006,P009,194,41,48,1,186
2025-10-01,S006,P010,97,111,45,3,160
2025-10-01,S006,P011,42,31,72,0,1
2025-10-01,S006,P012,143,167,132,0,178
2025-10-01,S006,P013,20,179,134,3,62
2025-10-01,S006,P014,136,82,52,0,166
2025-10-01,S006,P015,214,101,276,0,39
2025-10-01,S006,P016,97,81,54,1,123
2025-10-01,S006,P017,154,39,200,1,142
2025-10-01,S006,P018,240,23,147,0,116
2025-10-01,S006,P019,200,157,68,0,289
2025-10-01,S006,P020,58,87,87,0,58
2025-10-01,S007,P001,63,52,14,2,99
2025-10-01,S007,P002,176,171,334,0,13
2025-10-01,S007,P003,199,108,284,0,23
2025-10-01,S007,P004,217,134,127,2,222
2025-10-01,S007,P005,144,14,48,0,110
2025-10-01,S007,P006,227,52,11,1,267
2025-10-01,S007,P007,122,17,74,2,63
2025-10-01,S007,P008,220,25,135,3,107
2025-10-01,S007,P009,25,76,48,2,51
2025-10-01,S007,P010,25,54,44,0,35
2025-10-01,S007,P011,133,137,172,0,98
2025-10-01,S007,P012,29,6,20,0,15
2025-10-01,S007,P013,42,152,182,1,11
2025-10-01,S007,P014,195,66,123,1,137
2025-10-01,S007,P015,120,20,94,0,46
2025-10-01,S007,P016,145,85,150,0,80
2025-10-01,S007,P017,106,126,139,0,93
2025-10-01,S007,P018,83,3,18,3,65
2025-10-01,S007,P019,29,160,49,0,140
2025-10-01,S007,P020,101,143,30,0,214
2025-10-01,S008,P001,158,36,53,0,141
2025-10-01,S008,P002,236,5,69,0,172
2025-10-01,S008,P003,214,111,72,1,252
2025-10-01,S008,P004,117,150,159,2,106
2025-10-01,S008,P005,60,99,76,3,80
2025-10-01,S008,P006,169,146,27,1,287
2025-10-01,S008,P007,65,56,20,2,99
2025-10-01,S008,P008,150,22,124,0,48
2025-10-01,S008,P009,248,172,230,3,187
2025-10-01,S008,P010,126,76,16,0,186
2025-10-01,S008,P011,117,100,64,1,152
2025-10-01,S008,P012,117,104,193,0,28
2025-10-01,S008,P013,22,4,4,1,21
2025-10-01,S008,P014,79,171,98,0,152
2025-10-01,S008,P015,214,82,106,0,190
2025-10-01,S008,P016,152,92,72,0,172
2025-10-01,S008,P017,180,121,7,2,292
2025-10-01,S008,P018,159,26,141,1,43
2025-10-01,S008,P019,118,112,154,0,-10
2025-10-01,S008,P020,30,179,4,0,205
2025-10-01,S009,P001,186,35,53,1,167
2025-10-01,S009,P002,243,22,8,0,257
2025-10-01,S009,P003,155,12,7,0,160
2025-10-01,S009,P004,89,143,45,2,185
2025-10-01,S009,P005,72,12,30,2,52
2025-10-01,S009,P006,163,110,177,3,93
2025-10-01,S009,P007,74,105,126,0,53
2025-10-01,S009,P008,36,178,37,0,177
2025-10-01,S009,P009,102,76,81,0,97
2025-10-01,S009,P010,226,165,300,0,91
2025-10-01,S009,P011,213,49,97,2,163
2025-10-01,S009,P012,112,17,1,3,125
2025-10-01,S009,P013,123,176,176,0,123
2025-10-01,S009,P014,196,46,67,0,175
2025-10-01,S009,P015,25,54,44,0,35
2025-10-01,S009,P016,198,108,147,0,159
2025-10-01,S009,P017,54,119,22,1,150
2025-10-01,S009,P018,241,43,278,0,6
2025-10-01,S009,P019,75,100,121,1,53
2025-10-01,S009,P020,139,49,44,0,144
2025-10-01,S010,P001,247,123,253,0,117
2025-10-01,S010,P002,249,14,86,0,177
2025-10-01,S010,P003,215,125,102,0,238
2025-10-01,S010,P004,146,170,157,0,159
2025-10-01,S010,P005,44,166,20,3,187
2025-10-01,S010,P006,194,138,201,1,130
2025-10-01,S010,P007,141,139,206,3,71
2025-10-01,S010,P008,164,109,95,0,178
2025-10-01,S010,P009,249,168,323,2,92
2025-10-01,S010,P010,28,6,31,0,3
2025-10-01,S010,P011,184,147,123,1,207
2025-10-01,S010,P012,154,76,7,3,220
2025-10-01,S010,P013,31,45,12,3,61
2025-10-01,S010,P014,22,160,121,0,61
2025-10-01,S010,P015,204,96,282,3,15
2025-10-01,S010,P016,78,8,9,0,77
2025-10-01,S010,P017,69,92,39,0,122
2025-10-01,S010,P018,20,9,23,0,6
2025-10-01,S010,P019,77,135,10,0,202
2025-10-01,S010,P020,56,88,59,0,85
2025-10-01,S011,P001,23,88,65,0,46
2025-10-01,S011,P002,239,100,166,0,173
2025-10-01,S011,P003,81,29,24,0,86
2025-10-01,S011,P004,87,113,144,2,54
2025-10-01,S011,P005,102,6,99,3,6
2025-10-01,S011,P006,156,48,137,1,66
2025-10-01,S011,P007,60,123,64,0,119
2025-10-01,S011,P008,189,46,38,3,194
2025-10-01,S011,P009,224,144,346,0,22
2025-10-01,S011,P010,21,171,190,1,1
2025-10-01,S011,P011,120,7,56,3,68
2025-10-01,S011,P012,22,142,106,0,58
2025-10-01,S011,P013,58,89,23,0,124
2025-10-01,S011,P014,245,119,284,3,77
2025-10-01,S011,P015,122,166,126,1,161
2025-10-01,S011,P016,40,105,116,3,26
2025-10-01,S011,P017,164,123,56,2,229
2025-10-01,S011,P018,163,107,16,0,254
2025-10-01,S011,P019,29,173,37,3,162
2025-10-01,S011,P020,185,104,164,0,125
2025-10-01,S012,P001,74,13,23,0,64
2025-10-01,S012,P002,185,165,98,1,251
2025-10-01,S012,P003,53,38,64,1,26
2025-10-01,S012,P004,217,117,233,0,101
2025-10-01,S012,P005,38,102,3,0,137
2025-10-01,S012,P006,201,100,91,2,208
2025-10-01,S012,P007,31,12,5,3,35
2025-10-01,S012,P008,145,12,20,1,136
2025-10-01,S012,P009,141,168,299,0,10
2025-10-01,S012,P010,217,122,53,0,286
2025-10-01,S012,P011,179,32,94,0,117
2025-10-01,S012,P012,216,148,122,0,242
2025-10-01,S012,P013,197,25,35,0,187
2025-10-01,S012,P014,126,99,71,3,151
2025-10-01,S012,P015,70,89,123,0,36
2025-10-01,S012,P016,179,95,221,0,53
2025-10-01,S012,P017,117,24,126,2,13
2025-10-01,S012,P018,130,180,140,0,170
2025-10-01,S012,P019,240,96,52,2,282
2025-10-01,S012,P020,43,121,150,0,14
2025-10-01,S013,P001,26,158,100,0,84
2025-10-01,S013,P002,69,165,125,0,109
2025-10-01,S013,P003,163,41,51,3,150
2025-10-01,S013,P004,44,119,84,3,76
2025-10-01,S013,P005,93,109,68,2,132
2025-10-01,S013,P006,190,117,111,1,195
2025-10-01,S013,P007,91,31,84,0,38
2025-10-01,S013,P008,224,162,217,0,169
2025-10-01,S013,P009,135,116,58,3,190
2025-10-01,S013,P010,69,22,59,0,32
2025-10-01,S013,P011,45,1,16,2,28
2025-10-01,S013,P012,21,38,48,3,8
2025-10-01,S013,P013,34,116,131,0,19
2025-10-01,S013,P014,239,125,117,0,247
2025-10-01,S013,P015,213,101,106,2,206
2025-10-01,S013,P016,130,72,103,2,97
2025-10-01,S013,P017,165,134,134,0,165
2025-10-01,S013,P018,131,43,64,2,108
2025-10-01,S013,P019,117,34,43,0,108
2025-10-01,S013,P020,41,99,139,3,0
2025-10-01,S014,P001,101,176,110,0,167
2025-10-01,S014,P002,158,103,35,3,223
2025-10-01,S014,P003,102,31,51,0,82
2025-10-01,S014,P004,109,55,94,1,69
2025-10-01,S014,P005,117,133,112,1,137
2025-10-01,S014,P006,90,44,5,3,126
2025-10-01,S014,P007,238,176,369,0,45
2025-10-01,S014,P008,142,12,56,0,98
2025-10-01,S014,P009,170,177,136,3,208
2025-10-01,S014,P010,171,117,233,2,53
2025-10-01,S014,P011,93,100,167,0,26
2025-10-01,S014,P012,74,152,0,0,226
2025-10-01,S014,P013,190,52,195,3,44
2025-10-01,S014,P014,224,13,131,0,106
2025-10-01,S014,P015,22,103,67,0,58
2025-10-01,S014,P016,216,113,201,0,128
2025-10-01,S014,P017,27,155,36,0,146
2025-10-01,S014,P018,227,117,128,3,213
2025-10-01,S014,P019,214,19,172,2,59
2025-10-01,S014,P020,223,64,142,3,142
2025-10-01,S015,P001,121,123,82,2,160
2025-10-01,S015,P002,45,1,30,0,16
2025-10-01,S015,P003,194,119,231,0,82
2025-10-01,S015,P004,134,116,68,0,182
2025-10-01,S015,P005,248,106,33,0,321
2025-10-01,S015,P006,190,125,195,2,118
2025-10-01,S015,P007,154,81,167,0,68
2025-10-01,S015,P008,238,147,44,2,339
2025-10-01,S015,P009,212,147,93,0,266
2025-10-01,S015,P010,142,119,170,0,91
2025-10-01,S015,P011,73,150,90,1,132
2025-10-01,S015,P012,68,155,116,3,104
2025-10-01,S015,P013,210,154,111,2,251
2025-10-01,S015,P014,170,3,98,3,72
2025-10-01,S015,P015,20,69,67,1,21
2025-10-01,S015,P016,157,132,246,3,40
2025-10-01,S015,P017,28,39,27,0,40
2025-10-01,S015,P018,231,34,194,3,68
2025-10-01,S015,P019,50,126,48,2,126
2025-10-01,S015,P020,95,68,1,2,160
2025-10-01,S016,P001,109,101,14,0,196
2025-10-01,S016,P002,30,57,68,1,18
2025-10-01,S016,P003,221,86,90,3,214
2025-10-01,S016,P004,75,58,9,0,124
2025-10-01,S016,P005,174,180,350,2,2
2025-10-01,S016,P006,20,81,73,0,28
2025-10-01,S016,P007,45,162,204,1,2
2025-10-01,S016,P008,169,85,169,3,82
2025-10-01,S016,P009,136,175,192,0,119
2025-10-01,S016,P010,71,160,137,3,91
2025-10-01,S016,P011,45,172,100,3,114
2025-10-01,S016,P012,104,145,247,1,1
2025-10-01,S016,P013,42,105,83,3,61
2025-10-01,S016,P014,170,156,113,0,213
2025-10-01,S016,P015,55,100,118,1,36
2025-10-01,S016,P016,59,36,19,3,73
2025-10-01,S016,P017,94,132,99,0,127
2025-10-01,S016,P018,58,97,106,2,47
2025-10-01,S016,P019,65,9,34,3,37
2025-10-01,S016,P020,85,154,226,1,12
2025-10-01,S017,P001,113,132,48,0,197
2025-10-01,S017,P002,38,136,43,0,131
2025-10-01,S017,P003,202,39,23,2,216
2025-10-01,S017,P004,164,10,136,2,36
2025-10-01,S017,P005,200,104,292,2,10
2025-10-01,S017,P006,222,26,59,0,189
2025-10-01,S017,P007,181,50,115,2,114
2025-10-01,S017,P008,132,19,62,2,87
2025-10-01,S017,P009,78,81,41,0,118
2025-10-01,S017,P010,246,118,204,0,160
2025-10-01,S017,P011,241,82,300,3,20
2025-10-01,S017,P012,250,94,295,1,48
2025-10-01,S017,P013,228,90,38,0,280
2025-10-01,S017,P014,199,113,187,0,125
2025-10-01,S017,P015,132,102,182,0,52
2025-10-01,S017,P016,216,174,317,0,73
2025-10-01,S017,P017,250,66,261,1,54
2025-10-01,S017,P018,185,18,98,1,104
2025-10-01,S017,P019,227,150,242,0,135
2025-10-01,S017,P020,64,50,85,0,-10
2025-10-01,S018,P001,55,77,121,0,11
2025-10-01,S018,P002,104,58,141,0,21
2025-10-01,S018,P003,75,23,91,1,6
2025-10-01,S018,P004,46,78,90,1,33
2025-10-01,S018,P005,58,81,129,2,8
2025-10-01,S018,P006,139,128,232,0,35
2025-10-01,S018,P007,107,123,196,0,34
2025-10-01,S018,P008,39,4,29,3,11
2025-10-01,S018,P009,60,159,96,0,123
2025-10-01,S018,P010,24,58,42,1,39
2025-10-01,S018,P011,131,147,198,2,78
2025-10-01,S018,P012,90,76,118,1,47
2025-10-01,S018,P013,47,91,55,3,80
2025-10-01,S018,P014,207,102,86,1,222
2025-10-01,S018,P015,74,14,24,2,62
2025-10-01,S018,P016,33,124,58,0,99
2025-10-01,S018,P017,104,80,72,2,110
2025-10-01,S018,P018,54,143,191,2,4
2025-10-01,S018,P019,186,165,147,0,204
2025-10-01,S018,P020,54,108,101,1,60
2025-10-01,S019,P001,92,145,166,1,70
2025-10-01,S019,P002,63,137,196,0,4
2025-10-01,S019,P003,145,142,112,0,175
2025-10-01,S019,P004,219,65,204,3,77
2025-10-01,S019,P005,185,56,109,-1,130
2025-10-01,S019,P006,86,150,0,0,236
2025-10-01,S019,P007,34,81,73,1,41
2025-10-01,S019,P008,223,135,60,0,298
2025-10-01,S019,P009,71,149,88,0,132
2025-10-01,S019,P010,198,82,3,1,276
2025-10-01,S019,P011,116,102,213,1,4
2025-10-01,S019,P012,34,65,9,0,90
2025-10-01,S019,P013,64,59,105,-1,18
2025-10-01,S019,P014,105,109,154,0,60
2025-10-01,S019,P015,144,68,207,1,4
2025-10-01,S019,P016,126,1,60,3,64
2025-10-01,S019,P017,243,93,34,2,300
2025-10-01,S019,P018,121,36,27,3,127
2025-10-01,S019,P019,160,121,94,0,187
